comment,user,content,now_time,id,assist,transmit,url
8,PeachU_郑在玹安利博,", 🍑, 🍑, ,      🍑DAY2 最喜欢在玹唱过的哪首歌🍑,你们真棒 太热情啦[羞嗒嗒]其实本来今天已经做好了全是《Try again》的准备[允悲]  ,虽然有部分没有转 不过大家的推荐我们都有仔细看哦[可怜]以下推荐比较多的歌[下]🏻,[爱心发光]《Try again》毫无疑问 唯一且第一,[爱心发光]《Without you》出道曲 以主唱的身份被认识,[爱心发光]《Mad City》 哪怕只是开头一段 也遮不住他的光芒四射,[爱心发光]《Paradise》&《Sun&moon》&《Amgel》抒情三部曲 ,[爱心发光]《Back 2 U》副歌部分的完美和音,[爱心发光]《Whiplash》唤起心底的蠢蠢欲动,[爱心发光]《Heartbreaker》细节的处理是点睛之笔,好了 那么轮到安利博来推荐了 你们都没有推荐哦[白眼]——《How Deep is Your Love》,在玹在151219的rookies show上演唱过 ,起头part是在玹 发挥很稳 一下子就被吸引住的感觉 副歌和声部分的低音非常突出 结尾部分也收的让人意犹未尽 ,不是自己的part也全程跟唱 完全投入又放松的状态 英文发音也是苏到骨子里[跪了],推荐给大家这个视频 一定要看哦 好几处对视哦[吃瓜],cr.bloncprinz , , [好爱哦][好爱哦][好爱哦][憧憬][憧憬][憧憬]未成年[未成年禁入]的玹宝宝[婴儿][爱你][爱你][爱你],这首歌萱萱有推荐过诶！可以说是很喜欢了[心],[眼泪][眼泪][眼泪]我在翻唱的winter rose和all night之间犹豫了，最后选了all night。但winter rose的cover也真的超级棒啊！红色毛衣的未成年小玹站在话筒前安安静静地唱着歌，偶尔双眉颦蹙，满眼都是深情,还有这场[泪]超好看的 ,手指太粗的锅[允悲]angel[天使]🏻,天使打错啦[羞嗒嗒],angle[允悲]写错了,Mickyclub 的a whole new world 也超喜欢！！！！[泪]",2017年11月25日 23:23,FwM5VgfXz,26,12,https://weibo.cn/comment/FwM5VgfXz?rl=1
,皮肤管理培训郑熙老师,"1月课程联报2项,😻这位宝宝明年开年就要换行业，开年就想开一家皮肤管理中心,虽然现在还在企业上班中，但想要转行，所以年前抽时间学，年后好做开店计划[机智][机智],机智的宝宝[机智]",2017年11月26日 09:43,FwQ9sboEX,0,,https://weibo.cn/comment/FwQ9sboEX?uid=5645103885&rl=1
,AcidStudios品牌集合店,皮毛一体外套 只需穿一件薄薄的内搭就已经很暖和了[火焰] 推荐给怕冷的宝宝们~,2017年11月26日 09:43,FwQ9EuHr0,0,,https://weibo.cn/comment/FwQ9EuHr0?uid=2738917917&rl=1
,Queen韩式半永久-范老师,"北京的宝宝们 你们多幸运 ,近水楼台[奸笑] 约不约🤗️,  [下] ,",2017年11月26日 09:45,FwQaqnhPb,0,,https://weibo.cn/comment/FwQaqnhPb?uid=5267686469&rl=1
,凯儿得乐王子,"早安朋友们🌱 🌱 ,可以吃的柔纸巾来喽,再也不用担心宝宝吃纸的问题了[赞][赞][赞][赞]",2017年11月26日 09:45,FwQar0D9O,1,,https://weibo.cn/comment/FwQar0D9O?uid=5233148031&rl=1
13,Koreyeshi小怪兽,"[飞机] 日常问安[飞机],嗯。。就是觉得睡眼惺忪的小洋莫名可爱，莫名有种[困]宝宝是谁，宝宝在哪，宝宝想睡觉[困]的赶脚[笑cry],[兔子]莫名想到一首可爱的童音歌曲[兔子]真的好萌好可爱[兔子], , , ,路过了自己的广告牌[允悲], , //,:,    , , , , //, :, , 努力的人终将有收获[good][good][good], , , ,  ,踢，睡眼惺忪的洋[心], , //,:,懵懵的羊, , //,:, , //,:, 早安[绵羊],回复, 的赞:, , //,:, , //,:,其实小洋过了安检以后的口罩是戴反了的[允悲][允悲], , //,:, 早安[爱你]",2017年11月26日 09:43,FwQ9y3CgV,16,9,https://weibo.cn/comment/FwQ9y3CgV?uid=6003430890&rl=1
168,华晨宇是我的人,"飞哥已读了   不知道有没有点点效果 我宇还是孩子  囚徒第七集真的不能看啊啊啊     不过说回来 大飞这么晚还不睡觉     大家晚安 火火们晚安  , ,我天[允悲][允悲]这波骚操作，你这一说不想看的都被你说的想看了[跪了][跪了],回复,:[允悲][允悲][允悲]头大眼睛大脚小  算形象吗,。。。这不就是此地无银三百两吗？,哈哈哈哈哈,为什么让我有一种让他直接去看第七集的感觉[笑cry][允悲],哎呀妈呀，，第七集好害羞的so[坏笑][坏笑][坏笑],噗哈哈哈[允悲]一群作死的女人啊,[允悲]大哥看没看不知道，我觉得大飞去看了,那啥，我再来说一句，大飞看完以后可能会指着第七集去安利你花,那估计大飞一定会去搜了[吃瓜],回复,:b站搜华晨宇囚徒，是花花的剪辑,[允悲]越不给看越好奇啊,然后飞哥先去看了第七集",2017年11月26日,FwMYdce0W,104,8,https://weibo.cn/comment/FwMYdce0W?rl=1
248,我的损友嘴狠贱,"这么耿直的歌手也只有许嵩了，许嵩：音响老师这是原唱请放伴奏带 , , ,我老公一直就是这个样子[可爱]，耿直可爱[阴险],回复,:有实力的人上热搜需要看脸吗？再说，明明很帅，由内而外的帅。[挖鼻],第一次看到这个视频的时候直接哭出来…我嵩对音乐纯粹的态度啊 就够我喜欢他一辈子了[心], , 帅, [爱你][爱你][爱你],[笑cry],嘤嘤嘤我老公,[爱你]我家耿直宝宝，今天该买会帽了各位[喵喵],毕竟真声最好听[喵喵][爱你],回复,:怎么着咱们拍个表，单双日[喵喵],圈粉绝对,回复,:诶，都没机会和时间去，也不知道啥时候再开",2017年11月25日 08:36,FwGhW9e46,2608,534,https://weibo.cn/comment/FwGhW9e46?rl=1
44,慕喊涵的日常,", [爱心发光], 您的好友王.别人结婚自己超兴奋.嘉尔再次上线[允悲][允悲], 我可以叫你王吃瓜吗[笑cry][笑cry]兴奋的吃瓜群众[吃瓜][吃瓜][吃瓜], 想想画面就觉得可爱[哈哈][哈哈][哈哈] ,哈哈哈哈哈哈哈他太可爱了还要围观别人结婚,后面的图是《头号惊喜》节目里的，很久以前的节目了,最后一张我嘎说的上海话：侬抱牢伊呀，做撒啦[笑cry][笑cry][笑cry],长隆[泪][泪]却错过了你,第五张 我有截成表情包的冲动怎么办？嘉嘉太爱乱用脸了哈哈哈哈哈哈,回复,:头号惊喜,看到别人高兴自己更高兴的嘎嘎[兔子][兔子][兔子],[哈哈]气氛制造者！小太阳,我宝宝可爱*^o^*,这什么节目,哈哈哈,hhhhhh 宝宝你真是可爱化了[亲亲], ,妈呀，嘎嘎小傻子，都这么大了怎么可以这么纯真呢？难怪你说自己还是个孩子[允悲]",2017年11月26日,FwPLgvGiN,201,46,https://weibo.cn/comment/FwPLgvGiN?rl=1
,西安市第四医院1898,【宝宝意外受伤 正确的处理方法get√】孩子天性好动，磕磕碰碰，难免出现各种意外和伤害，擦伤、割伤、戳伤、淤青、扭伤、烫伤、咬伤……父母们迅速采取正确急救措施十分重要。不同的伤口类型，处理办法也不尽相同↓↓ 收藏[ok][ok][ok][ok][ok],2017年11月26日 09:45,FwQaq73jo,1,,https://weibo.cn/comment/FwQaq73jo?uid=5176587048&rl=1
,人就是这样子,", “费劲地想了许多长而巧妙的句子，最后都化成你的名字。” , 宝宝，早安[爱你][鲜花][心]",2017年11月26日 09:44,FwQa2sjLY,0,1,https://weibo.cn/comment/FwQa2sjLY?uid=1738747555&rl=1
,蜜nuenuexin蒋,",赵丽颖 影视剧角色混剪惊艳亮相，颖宝宝哪个角色让你心动 [爱你] [亲亲] ,",2017年11月26日 09:44,FwQafapAJ,1,,https://weibo.cn/comment/FwQafapAJ?uid=5772791173&rl=1
,筱希-0504,跟小宝宝一样吃完东西要按摩到打嗝才敢放松,2017年11月26日 09:45,FwQary8mf,1,,https://weibo.cn/comment/FwQary8mf?uid=1769771993&rl=1
1,陪伴i6305096224,"可知一生有你我都陪在你身边。, ,你好，你在微博里提到的,已升级为超级话题，进超话和其他小伙伴一起聊聊吧~~戳→ →",2017年11月26日 09:45,FwQasrnpO,1,,https://weibo.cn/comment/FwQasrnpO?uid=6305096224&rl=1
10,FocusOnJ_xun,", , ,放慢了点速度,看看我奶凶奶凶的崽崽[泪][泪][泪][泪][泪], ,真的是杰西小奶喵了，想给她泡奶粉[泪][泪][泪][泪][泪][泪], ,好像出道前了～ 岁月啊,郑秀妍快来凶我，吧里！！,天,臥槽真的是 爆擊啊啊啊啊啊,她是吃小可爱长大的吗？[拜拜],啊啊啊啊啊啊啊奶 太奶了[跪了][跪了][跪了],回复,:因为视频就到那没了……,最后转头的眼神！！没有截出来, , 绝杀式郑奶猫41800000暴击[抓狂][抓狂][抓狂][抓狂][抓狂]我！死！了！",2017年11月26日,FwMrtaP22,224,121,https://weibo.cn/comment/FwMrtaP22?rl=1
72,向往天空的我xxm,",    每天签到20多万人，如果有10万人打榜，10万个人每人一个号200分，100000×200=20000000分＝2000万分，我们不到3万人在打榜，还有部分人都是几十个号，所以可能也就2万左右的鹤在打榜。大家不想给他最好的吗？这可是他写给粉丝的歌曲啊，大家一起努力,，看到次条转发20次就是为烊烊打榜了,加油,加油加油,加油,吃饭上厕所的时间总有吧，那时候哪怕打下也行啊[生病],每个人追星方式不同吧,那些人不知道干嘛,有一些学生",2017年11月26日,FwPTJjB1y,56,49,https://weibo.cn/comment/FwPTJjB1y?rl=1
,AA光之箭矢,我宝宝圣诞装备买好了 麻痹抱不动,2017年11月26日 09:45,FwQagkqQT,0,,https://weibo.cn/comment/FwQagkqQT?uid=2364426630&rl=1
,cherry娜520,"昨天和钱先生一起见证宝宝娜最最最亲爱的表姐结婚之日[亲亲]超哥以后要好好照顾姐姐不然我们一起群殴你哈哈[挤眼] ,",2017年11月26日 09:45,FwQat6GBO,0,,https://weibo.cn/comment/FwQat6GBO?uid=1710334745&rl=1
,扛起易烊千玺就跑Yi,", ,宝宝们，咱加把劲，打榜打榜[泪],",2017年11月26日 09:45,FwQatoxfC,2,,https://weibo.cn/comment/FwQatoxfC?uid=6015534940&rl=1
3,圆梦KJK,", 超级喜欢的槟城机场照一张，,  cr.aurora_haziq ,帅帅帅帅帅帅帅帅哒,好看[羞嗒嗒],好乖[耶][兔子][兔子][兔子]",2017年11月25日 23:33,FwM9TDGMd,73,9,https://weibo.cn/comment/FwM9TDGMd?rl=1
,用户4957265819,"《宝宝安全宣言》一首儿歌让孩子学会保护自己 ,，你尽管点开，不好看算我输！ ,",2017年11月26日 09:45,FwQarBIQH,0,,https://weibo.cn/comment/FwQarBIQH?uid=5538436599&rl=1
,爱的果实孕妈联盟,【谁还不是个宝宝啊！3岁小表叔带2岁小侄女买零食，侄女走丢了[允悲]】网友纷纷戏称：这么大个人了咋连个孩子 都看不住？又不是一两岁的小孩子了！都三岁了呢！[doge],2017年11月26日 09:44,FwQaeizEC,0,,https://weibo.cn/comment/FwQaeizEC?uid=2595620092&rl=1
,持家小喵,"10点的预告 券来啦,theolifeshop鲜果酵素舒缓卸妆水150ml 券后7.9，还送卸妆棉 得鲜宝宝说好想你们，好久不见了~~,领券&下单：, ,",2017年11月26日 09:44,FwQaa89HU,3,,https://weibo.cn/comment/FwQaa89HU?uid=5922755296&rl=1
,芊柏集自然疗法教育中心,"【孕产国际文凭】最后一天，是最容易触动每个妈妈或准妈妈内心柔软的baby care课程。课程结束后，婴儿教具都会送给参加课程的同学，把你的“宝宝”带回家[哈哈][哈哈], ,",2017年11月26日 09:44,FwQae1vsh,0,,https://weibo.cn/comment/FwQae1vsh?uid=2439073443&rl=1
,F-檸檬草de味道马甲,",dfu520有一个会拍旅行照的男朋友是[衰]一种怎样的体验",2017年11月26日 09:44,FwQa2vHI1,0,,https://weibo.cn/comment/FwQa2vHI1?uid=6124606540&rl=1
,Cocodemer辣妈Club南京站,【谁还不是个宝宝啊！3岁小表叔带2岁小侄女买零食，侄女走丢了[允悲]】网友纷纷戏称：这么大个人了咋连个孩子 都看不住？又不是一两岁的小孩子了！都三岁了呢！[doge],2017年11月26日 09:44,FwQaej8Jg,0,,https://weibo.cn/comment/FwQaej8Jg?uid=6073476851&rl=1
,Meltme_B1A4六边形,", ,171125 「三十岁之际」音乐剧下班,【sd_a_nunaya】,[心][心][心][心][心][心],「禁二改×转载请注明原出处」  ,",2017年11月26日,FwP0UdK9f,14,5,https://weibo.cn/comment/FwP0UdK9f?rl=1
1,白日梦的少女,"1️⃣是我给宝宝买的第一双鞋2️⃣是外婆和大姨妈买的3️⃣宝宝的衣服颜色都是黄粉天蓝色的好清新[心] ,长按复 制整条信息，打 开【手机掏宝】，可看出淘宝福利社红包雨抢不停！让你更自信！1b9z9g9c7b5x￥WL6d0rqNEwgbLsWY￥1d1i3s5u7e9e",2017年11月26日 09:44,FwQa2sL9D,0,,https://weibo.cn/comment/FwQa2sL9D?uid=5937924962&rl=1
,wuli峰vip,"rty11笑哭！领舞的皮卡丘宝宝表演途中突然漏气，被工作人员抱了下去，好好的c位就这么没了！,",2017年11月26日 09:45,FwQahdFTX,0,,https://weibo.cn/comment/FwQahdFTX?uid=5646532731&rl=1
205,影视剧未央,", 今早现身北京机场飞往杭州，阳光洒下逆光仙子身上很耀眼，你就是那冬日里温暖~早安[蓝心] ,我们的帅小凯,我的宝宝又长高了,早[太阳][太阳][太阳][太阳][太阳]起床啦[拳头][拳头][拳头][拳头],谢谢分享。画中少年 看起来那么的不真实[爱你], , 你就是冬日里的阳光,  ,转发微博,被图一惊艳到,王俊凯王俊凯,美好又好美的一天！！！,早安，小凯[爱你],好好看,阳光下的男孩，早安。[爱你]",2017年11月26日 09:18,FwPZD8ijv,628,441,https://weibo.cn/comment/FwPZD8ijv?rl=1
1,陌筱黎尛09135,", 想吃吗？ ,你好，你在微博里提到的,已升级为超级话题，进超话和其他小伙伴一起聊聊吧~~戳→ →",2017年11月26日 09:44,FwQa3DcBw,1,,https://weibo.cn/comment/FwQa3DcBw?uid=6348561753&rl=1
,南纬60度的星辰大海,"听说北方零下了，太可怕了，宝宝们注意保暖哟！我就给, 的, 刷屏打榜怎么着吧？,",2017年11月26日 09:45,FwQay55wH,0,,https://weibo.cn/comment/FwQay55wH?uid=6124332405&rl=1
,海滨私人订制,"定制做精致需要时间，马虎赶工“臣妾做不到”，品质第一[爱心]️  新一波定制出货，快来看看有没有你家宝宝[爱心]️ ,",2017年11月26日 09:45,FwQaipxtN,0,,https://weibo.cn/comment/FwQaipxtN?uid=2910985873&rl=1
,骏辰国际医疗美容外科,"🍭客人宝宝术前底子还挺好的 [看看]就是想让自己的颜值上新的一个台阶 📈量身定制了[红心]翘挺女神款鼻综合[红心]➕🍥嘟嘟减龄[爱心]️款自体脂肪填充 , ,",2017年11月26日 09:44,FwQa58AmJ,0,,https://weibo.cn/comment/FwQa58AmJ?uid=5361274064&rl=1
,劃夜之葉,",一位不会吹蜡烛的宝宝，被他萌笑了~秒拍,",2017年11月26日 09:45,FwQawDDyV,1,,https://weibo.cn/comment/FwQawDDyV?uid=3484996007&rl=1
7,紫气薇来星辰,"⊙▽⊙童装？[允悲]真的假的？,  , ,回复,:那就是亲子款[允悲]想去get[坏笑],领口不一样,太可爱了,[笑cry]他在螃蟹心里还是孩子宠着,干嘛，我俊俊还是宝宝不行吗[允悲][允悲],回复,:戳萌点，正中死穴[允悲],怎么的本来就是小宝宝啊",2017年11月26日 09:31,FwQ4N8rxS,8,9,https://weibo.cn/comment/FwQ4N8rxS?rl=1
,我是幸福的momo,",一直不发动，不入盆，今天要去办理住院了，不知道等待自己的是什么，又担心又紧张，又害怕，既害怕顺又害怕剖，更害怕宝宝是不是好好的健健康康，焦虑……一些平常的小事现在也变得很大，很讨厌，很烦躁！还没有生就开始抑郁了……没有期待也没有开心，只有抗拒和焦虑……",2017年11月26日 09:45,FwQawBtGn,0,,https://weibo.cn/comment/FwQawBtGn?uid=2610214017&rl=1
,爱海淘的小象妈,",马逊海外购】 实益达（SEASTAR）儿童电动牙刷 S-202B￥105.44会员凑单免邮！1分钟产生 16,000 次声波振动， 小型牙刷头，适合宝宝口腔大小。“抖动计时器”，每隔30秒就会出现抖动信号。,，刷头,，海外购攻略及白菜折扣汇总：,",2017年11月26日 09:44,FwQaeizC1,0,,https://weibo.cn/comment/FwQaeizC1?uid=2744119545&rl=1
,宝萌潮爸,【超感人图片故事：我和爸爸】我和爸爸的故事虽然平凡却充满爱，谢谢爸爸对我的爱，我也要好好爱爸爸。爸爸你辛苦了！陪着宝宝一起长大是让全天下最幸福的事情！(spring蛋炒饭),2017年11月26日 09:43,FwQ9P9UKp,2,4,https://weibo.cn/comment/FwQ9P9UKp?uid=5866741794&rl=1
,Cocodemer辣妈Club,【谁还不是个宝宝啊！3岁小表叔带2岁小侄女买零食，侄女走丢了[允悲]】网友纷纷戏称：这么大个人了咋连个孩子 都看不住？又不是一两岁的小孩子了！都三岁了呢！[doge],2017年11月26日 09:44,FwQaeizlz,0,,https://weibo.cn/comment/FwQaeizlz?uid=1852748032&rl=1
1,苏宁红孩子,"对于准妈妈来说，肚子里是男宝宝还是女宝宝，是个好玩又神秘的话题！[心]想知道自己怀的是小公举还是小王子吗？这张图给你一些提示~~,",2017年11月26日 09:44,FwQaeizyT,0,,https://weibo.cn/comment/FwQaeizyT?uid=1667918954&rl=1
14,育儿圣经,", 【提升宝宝的智力的42个生活细节】怎样提高宝宝的逻辑性？[思考]怎样增强与人交往能力？怎样锻炼说话能力？怎样培养艺术细胞？粑粑麻麻还在发愁吗？[并不简单]戳图来看吧！[来][来][来] ,我就想多培养培养小朋友的艺术细胞，试吧，应该不错！,很多都是生活中的，才知道这是在提高宝宝智力,想让孩子的智力好就要从细节做起,看起来好厉害的样子，试一下吧，阔以！,这个的确是提高宝宝智力的好方法,从小就开始注意宝宝的细节[笑cry],从这些数门牌  认蔬菜比较简单的事情就可以提高孩子的各方面   很不错[赞]值得一看,回复,:细节有点多，看一次肯定记不住,这些细节我感觉蛮重要的呢，我的多看几次才记得住[允悲],回复,:我觉得还ok，都是一些小细节，不难，时不时就练一练[阴险][阴险][阴险]",2017年11月26日 09:44,FwQaeh6UK,19,16,https://weibo.cn/comment/FwQaeh6UK?uid=3082732012&rl=1
